ID,tanggal,judul,narasi,nama file gambar,text,label
885900,4-May-20,video anaknya gantung ujung jaya sumedang,kejadian sore ujung jaya sumedang gara locdown ga makan karna ga yg makan karna patuh pmrintahan yg tolol semjak pmrintaha yg skarang bokbrok bagay tanggung jokowi jga antek nya corona hilang kn orang yahudi dngan mnunggangi corona jg pmrintahan,885900.png,video anaknya gantung ujung jaya sumedang kejadian sore ujung jaya sumedang gara locdown ga makan karna ga yg makan karna patuh pmrintahan yg tolol semjak pmrintaha yg skarang bokbrok bagay tanggung jokowi jga antek nya corona hilang kn orang yahudi dngan mnunggangi corona jg pmrintahan,1
890193,22-Jun-18,macet mudik arus jalan alteri,macet mudik arus jalan alterinon tolakibat kebijakan contra flow jalan tol……,890193.png,macet mudik arus jalan alteri macet mudik arus jalan alterinon tolakibat kebijakan contra flow jalan tol……,1
894936,28-Jan-20,foto virus corona terminal internasional bandara soekarnohatta,virus corono udh smpe t inter be safe guys ”,894936.png,foto virus corona terminal internasional bandara soekarnohatta virus corono udh smpe t inter be safe guys ”,1
895589,29-Sep-19,video yelyel prajurit raider hasil suntingan,nyanyian prajurit tni nyindir yaa sadarlah kumis tebal memble he he he editan gak emang macane wis dadi meong,895589.png,video yelyel prajurit raider hasil suntingan nyanyian prajurit tni nyindir yaa sadarlah kumis tebal memble he he he editan gak emang macane wis dadi meong,1
901888,14-Jun-20,bpk kpk telusuri beasiswa disalurkan mahasiswa jember,smpkkan kpd mahasiswa penerima beasiswa skarang bpk badan pengawas keuangan ri kpk jakarta utk berkntor pemkab jember dengn maksud tujuan sdang melacak penggunaan danakeuangan beasiswa yg sdh disalurkan mahasiswa berasal uang negada tgl juni jam wib sdh orang mahasiswa nama sinta yuliatin dipanggil bpkkpk pemkab jember salah pertanyaannya penggunaan keuangan beasiswa dimintau bukti pembayaran kuliahnya keuangan yg shd masuk buku rekening nya,901888.png,bpk kpk telusuri beasiswa disalurkan mahasiswa jember smpkkan kpd mahasiswa penerima beasiswa skarang bpk badan pengawas keuangan ri kpk jakarta utk berkntor pemkab jember dengn maksud tujuan sdang melacak penggunaan danakeuangan beasiswa yg sdh disalurkan mahasiswa berasal uang negada tgl juni jam wib sdh orang mahasiswa nama sinta yuliatin dipanggil bpkkpk pemkab jember salah pertanyaannya penggunaan keuangan beasiswa dimintau bukti pembayaran kuliahnya keuangan yg shd masuk buku rekening nya,1
905129,7-Feb-19,koran inggris,koran… koran… kompas lainya melainnkan koran inggris judulnya warbiasahh… udah ngutang gagal eaaa dukung bong,905129.png,koran inggris koran… koran… kompas lainya melainnkan koran inggris judulnya warbiasahh… udah ngutang gagal eaaa dukung bong,0
911896,14-Oct-19,judul berita tempoco anies novel menjenguk pasangan menusuk menkopolhukam wiranto,anies novel menjenguk pasangan menusuk menkopolhukam wiranto ” narasi “ edan pancen bebas…,911896.png,judul berita tempoco anies novel menjenguk pasangan menusuk menkopolhukam wiranto anies novel menjenguk pasangan menusuk menkopolhukam wiranto ” narasi “ edan pancen bebas…,0
912560,16-Jun-19,puasa musafir prabowo menikmati kopi,puasa musafir prabowo menikmati kopi…eh prabowojumatandimana prabowotarawehdimana capres pilihan ijtima ulama yg natalan,912560.png,puasa musafir prabowo menikmati kopi puasa musafir prabowo menikmati kopi…eh prabowojumatandimana prabowotarawehdimana capres pilihan ijtima ulama yg natalan,1
917767,2-Aug-20,pria lingkaran biru habib husen bin syihab ayahanda habib riziq syihab,fix,917767.png,pria lingkaran biru habib husen bin syihab ayahanda habib riziq syihab fix,0
928049,3-Dec-19,why does canada refuse to eliminate pork from the school diet,why does canada refuse to eliminate pork from the school diet many muslims in canada ask that pigs not be served in the cafeteria canteen and restaurants in montreal motreal governor ’ s answer like this “ finally they muslims in canada must understand that in canada quebec with its judeochristian roots christmas trees churches and religious festivals religion must remain on private territory the municipality of dorval is right to reject any concessions to islam and sharia,928049.png,why does canada refuse to eliminate pork from the school diet why does canada refuse to eliminate pork from the school diet many muslims in canada ask that pigs not be served in the cafeteria canteen and restaurants in montreal motreal governor ’ s answer like this “ finally they muslims in canada must understand that in canada quebec with its judeochristian roots christmas trees churches and religious festivals religion must remain on private territory the municipality of dorval is right to reject any concessions to islam and sharia,1
938387,17-Nov-18,revolusi mental psi,revolusi mental psi by sepeda man,938387.png,revolusi mental psi revolusi mental psi by sepeda man,1
940649,30-Oct-17,rs cancer sumber waras,basuki tjahaja purnama rs cancer sumber waras yg janjikan ahok utk dibangun diam ahok membangunnya yg dibanggakan masyarakat indonesia ahok menepati janjinya sdh berdiri gedung jg dmana trdpt fasilitas radiologi yg ckp canggih dgn hrg trjangkau dokter jantung dr jan anak pndiri rs sumber waras prtama,940649.png,rs cancer sumber waras basuki tjahaja purnama rs cancer sumber waras yg janjikan ahok utk dibangun diam ahok membangunnya yg dibanggakan masyarakat indonesia ahok menepati janjinya sdh berdiri gedung jg dmana trdpt fasilitas radiologi yg ckp canggih dgn hrg trjangkau dokter jantung dr jan anak pndiri rs sumber waras prtama,1
941558,10-Dec-16,jokowi kalah cepat sby kinerja bencana gempa aceh,mas joko kalah cepat de esbeye mas joko de esbeye pidie aceh beda tni pedagang,941558.png,jokowi kalah cepat sby kinerja bencana gempa aceh mas joko kalah cepat de esbeye mas joko de esbeye pidie aceh beda tni pedagang,1
946773,12-Oct-18,gempa susulan berpotensi tsunami madura,pemberitahuan gempa susulan… himbauan kpd masyarakat madura prediksi gempasunami susulan parameter,946773.png,gempa susulan berpotensi tsunami madura pemberitahuan gempa susulan… himbauan kpd masyarakat madura prediksi gempasunami susulan parameter,1
956406,21-Feb-18,bareskrim tangkap pelaku ujaran kebencian facebook,bareskrim tangkap pelaku ujaran kebencian facebook,956406.png,bareskrim tangkap pelaku ujaran kebencian facebook bareskrim tangkap pelaku ujaran kebencian facebook,0
956985,9-Nov-17,sebar fitnah pakai profil anggota kopassus,sebar fitnah pakai profil anggota kopassus,956985.png,sebar fitnah pakai profil anggota kopassus sebar fitnah pakai profil anggota kopassus,1
959154,23-Jun-20,dokter rsal surabaya meninggal akibat covid,berduka cita pahlawan medis covid innalillahi rojiun… dokter tirka nandadan ugr rsal dr ramelan surabaya wib minggu juni,959154.png,dokter rsal surabaya meninggal akibat covid berduka cita pahlawan medis covid innalillahi rojiun… dokter tirka nandadan ugr rsal dr ramelan surabaya wib minggu juni,1
964067,17-May-18,klarifikasi kepala sdn ciumbuleuit tutup foto pemimpin negara kertas,sdn ciumbuleuit bandung foto presiden wakil presiden ditutupi kertas foto sekolah pendanaannya ditanggung negara gurugurunya digaji negara diajarkan menghormati kepala negara ironis aneh sekolah negeri siswisiswinya wajib berjilbab masuk kelas eh sekolah negeri lho sekolah swasta islam,964067.png,klarifikasi kepala sdn ciumbuleuit tutup foto pemimpin negara kertas sdn ciumbuleuit bandung foto presiden wakil presiden ditutupi kertas foto sekolah pendanaannya ditanggung negara gurugurunya digaji negara diajarkan menghormati kepala negara ironis aneh sekolah negeri siswisiswinya wajib berjilbab masuk kelas eh sekolah negeri lho sekolah swasta islam,1
974392,27-Nov-16,imunisasi hpv sebabkan kemandulan menopause,kematian mendadak remaja perempuan berusia waukesha wisconsin jam menerima vaksin hpv gardasil keluarganya terkejut media bertanyatanya,974392.png,imunisasi hpv sebabkan kemandulan menopause kematian mendadak remaja perempuan berusia waukesha wisconsin jam menerima vaksin hpv gardasil keluarganya terkejut media bertanyatanya,0
975564,20-Jun-20,dokter gigi surabaya stres telanjang jalan suaminya anaknya mati kena covid,dokter gigi srby…suaminyaama anak nya mati kena covid… istrinya stres sampe telanjang dijalan,975564.png,dokter gigi surabaya stres telanjang jalan suaminya anaknya mati kena covid dokter gigi srby…suaminyaama anak nya mati kena covid… istrinya stres sampe telanjang dijalan,1
975795,22-May-20,seleksi alam nyawa jam,seleksi alam nyawa jam,975795.png,seleksi alam nyawa jam seleksi alam nyawa jam,1
976655,4-Mar-20,kartu pra kerja menganggur digaji,asyik…kartu nya mendingan nganggur aj gaji klo begadang uang lemburan wkwkwkwk… berak sekebon,976655.png,kartu pra kerja menganggur digaji asyik…kartu nya mendingan nganggur aj gaji klo begadang uang lemburan wkwkwkwk… berak sekebon,1
987367,22-Dec-18,baznas pasang spanduk menolak perayaan natal gereja,masyarakat pangandaraan menolak kegiatan perayaan natal gereja,987367.png,baznas pasang spanduk menolak perayaan natal gereja masyarakat pangandaraan menolak kegiatan perayaan natal gereja,1
988366,14-Jul-18,tulisan partai komunis indonesia gambar senapan logo uang ribu,beranggapan indonesia d pimpin jokowi,988366.png,tulisan partai komunis indonesia gambar senapan logo uang ribu beranggapan indonesia d pimpin jokowi,1
988471,27-Jun-18,banserpdip berdamai,ratusan massa barisan serba banser kader nu kabupaten banyumas aksi demonstrasi kantor dpc pdip,988471.png,banserpdip berdamai ratusan massa barisan serba banser kader nu kabupaten banyumas aksi demonstrasi kantor dpc pdip,0
991611,23-Jul-20,erdogan duduk kursi tamu kursi baba vatikan,erdogan vatikan menjumpai baba pop vatikan kursi tamu yg duduki erdogan kursi pop lihat lingkaran merah erdogan menolak duduk kursi pop pengawal pop “ pemimpin dunia jumpa pop duduk kursi erdogan “ pemimpin negara dunia duduk kursi pemimpin negara turkey menjaga izzah islam jayalah islam…,991611.png,erdogan duduk kursi tamu kursi baba vatikan erdogan vatikan menjumpai baba pop vatikan kursi tamu yg duduki erdogan kursi pop lihat lingkaran merah erdogan menolak duduk kursi pop pengawal pop “ pemimpin dunia jumpa pop duduk kursi erdogan “ pemimpin negara dunia duduk kursi pemimpin negara turkey menjaga izzah islam jayalah islam…,1
995077,5-Mar-19,bukti kecurangan jokowi sembako,beredar dimana viral video tindakan kpu bawaslu🙄 tdk pakai fasilitas negara,995077.png,bukti kecurangan jokowi sembako beredar dimana viral video tindakan kpu bawaslu🙄 tdk pakai fasilitas negara,1
995120,24-Feb-19,anak bersembunyi kolong meja bertemu presiden joko widodo,naluri anak tajam boooss…… didatangi manusia berbau antagonis menghindar menjauh,995120.png,anak bersembunyi kolong meja bertemu presiden joko widodo naluri anak tajam boooss…… didatangi manusia berbau antagonis menghindar menjauh,1
56,19-Aug-20,uang rp alat tukar,kado prank “ uang ” innformasi sahih “ uang ” nilai rp ooo alat penukar merchandise uang kenangkenangan memperingati ulang kemerdekaan bangsa indonesia,56.jpg,uang rp alat tukar kado prank “ uang ” innformasi sahih “ uang ” nilai rp ooo alat penukar merchandise uang kenangkenangan memperingati ulang kemerdekaan bangsa indonesia,0
1129,7-May-20,indonesia adakan program suami istri,indonesia adakan program suami istri setuju istri,1129.jpg,indonesia adakan program suami istri indonesia adakan program suami istri setuju istri,1
11152,14-Sep-17,wali kota pekalongan meninggal segel masjid,“ wali kota pekalongan meninggal segel masjid,11152.jpg,wali kota pekalongan meninggal segel masjid “ wali kota pekalongan meninggal segel masjid,1
19657,11-Jun-19,video merry riana indonesia bubar,merry riana bicara keturunan tiongkok… pahami,19657.jpg,video merry riana indonesia bubar merry riana bicara keturunan tiongkok… pahami,1
21376,2-Sep-18,temuan stempel berlogo palu arit pemkab morowali imbau warga tenang,stempel “ palu arit ” pt wanxiang morowali sulawesi gubernur diusut tni diusut polisi…,21376.jpg,temuan stempel berlogo palu arit pemkab morowali imbau warga tenang stempel “ palu arit ” pt wanxiang morowali sulawesi gubernur diusut tni diusut polisi…,1
25064,13-Jul-20,taman pagoda tibet bunga mekar,sharing is caring taman pagoda – tibet indahnya ciptaan ilahi taman tibet bernama pagoda,25064.jpg,taman pagoda tibet bunga mekar sharing is caring taman pagoda – tibet indahnya ciptaan ilahi taman tibet bernama pagoda,1
31720,17-Apr-17,beredar surat peresmian masjid raya jakarta,beredar surat peresmian masjid raya jakarta,31720.jpg,beredar surat peresmian masjid raya jakarta beredar surat peresmian masjid raya jakarta,1
35240,8-Nov-19,gebrakan menteri kesehatan,gebrakan menteri kesehatan yg dr terawan👍🏼👍🏼👍🏼 pasien bpjs kondisi darurat masuk ditangani serius rumah sakit manapun rs bintang membayar kondisi darurat rs pembayarannya pasien kondisi darurat ditangani rs maksimal bicara biaya,35240.jpg,gebrakan menteri kesehatan gebrakan menteri kesehatan yg dr terawan👍🏼👍🏼👍🏼 pasien bpjs kondisi darurat masuk ditangani serius rumah sakit manapun rs bintang membayar kondisi darurat rs pembayarannya pasien kondisi darurat ditangani rs maksimal bicara biaya,1
47700,4-Nov-17,spanduk adekadek korupsi dilarang gedung kpk,adekadek korupsi dilarang kalo ketahuan balikin aja psst bilangbilang ya kasih contoh aja sumber waras ”,47700.jpg,spanduk adekadek korupsi dilarang gedung kpk adekadek korupsi dilarang kalo ketahuan balikin aja psst bilangbilang ya kasih contoh aja sumber waras ”,1
49268,14-Aug-20,video penghijauan pakistan salah jenis pohonnya cemara kurma,penghijauan pakistan salah jenis pohonnya cemara kurma …,49268.jpg,video penghijauan pakistan salah jenis pohonnya cemara kurma penghijauan pakistan salah jenis pohonnya cemara kurma …,1
54023,19-Sep-18,heboh prasasti sby sejarah bandara lombok,“ jokowi malu mengganti prasasti bandara lombok prasasti bertandatangan video sby meresmikan membangun dab meresmikan bandara lombok ”,54023.jpg,heboh prasasti sby sejarah bandara lombok “ jokowi malu mengganti prasasti bandara lombok prasasti bertandatangan video sby meresmikan membangun dab meresmikan bandara lombok ”,1
57723,24-Jul-20,daftar perlengkapan medis rumah hadapi covid,tips kit medis covid dirumah,57723.jpg,daftar perlengkapan medis rumah hadapi covid tips kit medis covid dirumah,1
57910,7-Jul-20,erdogan joko widodo terjun politik penjahatlah mengisinya,joko widodo terjun politik penjahatlah mengisinya,57910.jpg,erdogan joko widodo terjun politik penjahatlah mengisinya joko widodo terjun politik penjahatlah mengisinya,1
62224,18-Sep-18,tentara cina indonesia,info tentara cina indonesia ’ bersiaplah,62224.jpg,tentara cina indonesia info tentara cina indonesia ’ bersiaplah,1
70579,24-Agu-18,narasi kejadian aneh tp nyata video potongan daging berkedut,subhanallah… kejadian aneh tp nyata didusun kami…,70579.jpg,narasi kejadian aneh tp nyata video potongan daging berkedut subhanallah… kejadian aneh tp nyata didusun kami…,1
72868,16-Feb-17,ahokers dituding mengubah data kpu,ahokers dituding mengubah data kpu,72868.jpg,ahokers dituding mengubah data kpu ahokers dituding mengubah data kpu,0
80749,3-Aug-17,azab yahudi israel,video diunggah tanggal juli akun nama meli abdillah foto ss wa berisi tulisan “ rakyat palestina menderita diserbu tentara israel mempertahankan al aqso rakyat israel pesta pora bar tel aviv berdansa tibatiba tanah terbuka orangorang tertelan masuk allah murka kaum yahudi ” dicapture postingan dibagikan kali,80749.jpg,azab yahudi israel video diunggah tanggal juli akun nama meli abdillah foto ss wa berisi tulisan “ rakyat palestina menderita diserbu tentara israel mempertahankan al aqso rakyat israel pesta pora bar tel aviv berdansa tibatiba tanah terbuka orangorang tertelan masuk allah murka kaum yahudi ” dicapture postingan dibagikan kali,1
81769,6-Feb-16,warsito dilarang riset kanker pemerintah,dipaksa hentikan risetnya dr warsito diduga kuat korban kolusi korporasi birokrat negara,81769.jpg,warsito dilarang riset kanker pemerintah dipaksa hentikan risetnya dr warsito diduga kuat korban kolusi korporasi birokrat negara,1
86996,22-Agu-18,badai pasir spanduk gantipresiden,simak video badai pasir hebat tanah suci mekkah,86996.jpg,badai pasir spanduk gantipresiden simak video badai pasir hebat tanah suci mekkah,1
103559,23-Jul-18,pt kci mengklarifikasi kabar tiket kertas gratis stasiun bogor senin juli,permintaan maaf pelanggan setia,103559.jpg,pt kci mengklarifikasi kabar tiket kertas gratis stasiun bogor senin juli permintaan maaf pelanggan setia,0
106582,16-Aug-20,akun media sosial palsu nama bank bca,goodlifebca •bcacoiddibikinsimpel •akun resmi instagram pt bank central asia tbk •bca terdaftar diawasi ojk •dibikinsimpel bitlypembukaanrekeningonlineig,106582.jpg,akun media sosial palsu nama bank bca goodlifebca •bcacoiddibikinsimpel •akun resmi instagram pt bank central asia tbk •bca terdaftar diawasi ojk •dibikinsimpel bitlypembukaanrekeningonlineig,0
109909,10-May-19,permen jeli gelatin berasal kulit tulang hewan,gummies or jelly candy are gelatinbased chewy candy which is made by boiling skin cartilage and bones from animals,109909.jpg,permen jeli gelatin berasal kulit tulang hewan gummies or jelly candy are gelatinbased chewy candy which is made by boiling skin cartilage and bones from animals,1
116656,4-Feb-20,pedagang cina ngamuk jeruk laku akibat wabah corona,hahahaa malaysiacina ngamukkrn jerukny ngga yg laku gimana indonesia beli apapun produk milik orang china ayo viralkan,116656.jpg,pedagang cina ngamuk jeruk laku akibat wabah corona hahahaa malaysiacina ngamukkrn jerukny ngga yg laku gimana indonesia beli apapun produk milik orang china ayo viralkan,1
121702,12-Aug-17,setya novanto bacakan teks proklamasi,hancur tananan berbangsa tersangka baca teks proklamasi upacara resmi istana negara,121702.jpg,setya novanto bacakan teks proklamasi hancur tananan berbangsa tersangka baca teks proklamasi upacara resmi istana negara,1
127769,17-Sep-18,divisi humas polri klarifikasi terkait pesan berantai paket gelap cod china,jogja paket gelap tokorumah jd sasaran… menerima cod cina bilang pesan ktp dipinjam difoto pembawa paket dg alasan konfirmasi cina katanya…,127769.jpg,divisi humas polri klarifikasi terkait pesan berantai paket gelap cod china jogja paket gelap tokorumah jd sasaran… menerima cod cina bilang pesan ktp dipinjam difoto pembawa paket dg alasan konfirmasi cina katanya…,0
128800,26-Mar-18,kontroler ps terbuat hidung anjing,tahukah microsoft hidung anjing bahan pembuatan thumbstick pengontrol gamecube pengontrol dibutuhkan anjing memproduksi benda,128800.jpg,kontroler ps terbuat hidung anjing tahukah microsoft hidung anjing bahan pembuatan thumbstick pengontrol gamecube pengontrol dibutuhkan anjing memproduksi benda,1
129074,6-Feb-18,poster undangan tahlilan terbuka guru budi,selamat pagi temanteman informasi ajakan aksi solidaritas alm budi lapangan polres sampang hoax polres sampang mengadakan kegiatan be samrt netizen,129074.jpg,poster undangan tahlilan terbuka guru budi selamat pagi temanteman informasi ajakan aksi solidaritas alm budi lapangan polres sampang hoax polres sampang mengadakan kegiatan be samrt netizen,0
135944,19-Sep-18,inasgoc bantah bayar honor penari rato jaroeh asian games,“ imbalan penari rato jaroeh inasgoc berhubungan sekolah – campur pengaturan internal sekolah ” sekretaris jenderal inasgoc indonesia eris heryanto selasa,135944.jpg,inasgoc bantah bayar honor penari rato jaroeh asian games “ imbalan penari rato jaroeh inasgoc berhubungan sekolah – campur pengaturan internal sekolah ” sekretaris jenderal inasgoc indonesia eris heryanto selasa,0
139030,16-Jun-16,pemerintah cabut perda bernuansa syariah,pemerintah cabut perda bernuansa syariah,139030.jpg,pemerintah cabut perda bernuansa syariah pemerintah cabut perda bernuansa syariah,1
144540,18-Jul-18,klarifikasi beredarnya surat pernyataan bank mandiri rekening sofyan basir rp triliun,bertanggungjawab penempatan saldo rekening nomor,144540.jpg,klarifikasi beredarnya surat pernyataan bank mandiri rekening sofyan basir rp triliun bertanggungjawab penempatan saldo rekening nomor,0
147947,13-Jul-20,nasi padang sumber penularan covid,nasi padang sumber penularan virus covid coba bayangi meja tamu mkn dak habis sisa dikembalikan sajikan lag tamu yg bungkus bekas air liur tamu yg yg virus corona selesai mkn tamu ngobrol hidangan meja blm diangkat hujan rintik hidangan tsb rentang penularan virus corola,147947.jpg,nasi padang sumber penularan covid nasi padang sumber penularan virus covid coba bayangi meja tamu mkn dak habis sisa dikembalikan sajikan lag tamu yg bungkus bekas air liur tamu yg yg virus corona selesai mkn tamu ngobrol hidangan meja blm diangkat hujan rintik hidangan tsb rentang penularan virus corola,1
148834,13-Apr-20,akun instagram mengatasnamakan bnpb sumbangan dana,akun instagram mengatasnamakan bnpb sumbangan dana,148834.jpg,akun instagram mengatasnamakan bnpb sumbangan dana akun instagram mengatasnamakan bnpb sumbangan dana,0
152480,28-Agu-18,aksi ganti presiden bergabung pemberontakan aceh,aksi pemberontak gantipresiden membahayakan ancaman indonesia aksi ganti presiden bergabung pemberontakan aceh bernama gam kepolisian tni mohon jaga negara tercinta,152480.jpg,aksi ganti presiden bergabung pemberontakan aceh aksi pemberontak gantipresiden membahayakan ancaman indonesia aksi ganti presiden bergabung pemberontakan aceh bernama gam kepolisian tni mohon jaga negara tercinta,1
154172,9-Nov-17,video kerusuhan akibat razia zebra,asli indonesia akibat razia zebra ”,154172.jpg,video kerusuhan akibat razia zebra asli indonesia akibat razia zebra ”,1
158361,23-Sep-19,semoga bang hotman kenyataan,smoga ap yg dktakan bng hotman mnjadi knyataan…nga sabar nunggux😊 disertai tangkapan layar klaim mpr melantik prabowo oktober,158361.jpg,semoga bang hotman kenyataan smoga ap yg dktakan bng hotman mnjadi knyataan…nga sabar nunggux😊 disertai tangkapan layar klaim mpr melantik prabowo oktober,1
160644,31-Agu-18,sby istri mengunjungi lahan kota langit,“ susilo bambang yudhoyono istri mengunjungi lahan kota langit karna terkenal hasil bumi sayuran palawija melimpah ruah dikenal sarongge sarongge brand kotalangit ”,160644.jpg,sby istri mengunjungi lahan kota langit “ susilo bambang yudhoyono istri mengunjungi lahan kota langit karna terkenal hasil bumi sayuran palawija melimpah ruah dikenal sarongge sarongge brand kotalangit ”,1
164369,10-Jul-20,foto wapres maruf narasi diajari nipu presiden jokowi,kalo urusan nipu rakyat jokowi ahlinya diajarinya lancar,164369.jpg,foto wapres maruf narasi diajari nipu presiden jokowi kalo urusan nipu rakyat jokowi ahlinya diajarinya lancar,1
168171,21-Dec-18,nunggak bpjs urus simstnk terkait klarifikasi,penduduk mendaftarkan anggota keluarganya tanggal januari dikenakan sanksi administrasi pencabutan layanan publik meliputi,168171.jpg,nunggak bpjs urus simstnk terkait klarifikasi penduduk mendaftarkan anggota keluarganya tanggal januari dikenakan sanksi administrasi pencabutan layanan publik meliputi,0
170508,16-Nov-17,hoax cto traveloka mendukung aksi walkout ananda sukarlan acara kolese kanisius,cto traveloka mendukung aksi walkout ananda sukarlan acara kolese kanisius,170508.jpg,hoax cto traveloka mendukung aksi walkout ananda sukarlan acara kolese kanisius cto traveloka mendukung aksi walkout ananda sukarlan acara kolese kanisius,1
172130,15-Aug-20,foto putri presiden rusia vladimir putin orang divaksin vaksin tim kedokteran rusia,putri presiden rusia vladimir putin … orang yg sdh divaksin dgn vaksin yg ditemukan tim kedokteran rusia vaksin buatan cina😝 keteladanan pemimpin negara yg berani ambil resiko putrinya divaksin vaksinkan rakyatnya … 👍👍👍,172130.jpg,foto putri presiden rusia vladimir putin orang divaksin vaksin tim kedokteran rusia putri presiden rusia vladimir putin … orang yg sdh divaksin dgn vaksin yg ditemukan tim kedokteran rusia vaksin buatan cina😝 keteladanan pemimpin negara yg berani ambil resiko putrinya divaksin vaksinkan rakyatnya … 👍👍👍,1
172291,3-Aug-20,sptmau ngemis suara muslimgak malu,spt…mau ngemis suara muslim…gak malu …,172291.jpg,sptmau ngemis suara muslimgak malu spt…mau ngemis suara muslim…gak malu …,1
188848,20-Jul-20,foto massa tumpah ruah mengepung gedung dpr terkait ruu hip,semoga ruu hip diganti nama apapun dibatalkan massa rakyat tumpah ruah mengepung gedung dpr,188848.jpg,foto massa tumpah ruah mengepung gedung dpr terkait ruu hip semoga ruu hip diganti nama apapun dibatalkan massa rakyat tumpah ruah mengepung gedung dpr,1
191439,23-Jul-19,racun nasi magic com,keluarkan nasi rice cooker sdh matang jam pemicu diabetesh kebiasaan pemicu anak menderita kanker diabetes,191439.jpg,racun nasi magic com keluarkan nasi rice cooker sdh matang jam pemicu diabetesh kebiasaan pemicu anak menderita kanker diabetes,1
195387,7-Sep-17,lindungilah saudara muslim rohingya muslim dunia,islam komen aamiin �ya allah lindungilah saudara muslim rohingya muslim dunia aamiin… sharebagikan bnyk mendoakan ”,195387.jpg,lindungilah saudara muslim rohingya muslim dunia islam komen aamiin �ya allah lindungilah saudara muslim rohingya muslim dunia aamiin… sharebagikan bnyk mendoakan ”,1
195444,24-Jul-17,foto beserta video pesawat tempur rudal israel diarahkan palestina masjid alaqsa,foto beserta video pesawat tempur rudal israel diarahkan palestina masjid alaqsa,195444.jpg,foto beserta video pesawat tempur rudal israel diarahkan palestina masjid alaqsa foto beserta video pesawat tempur rudal israel diarahkan palestina masjid alaqsa,0
206021,1-May-20,dijemput tim medis kakak beradik usia tangerang terjangkit covid akibat main rumah,ditangerang bersaudara kakak beradik usia terjangkit covid pulang bermain diluar rumah,206021.jpg,dijemput tim medis kakak beradik usia tangerang terjangkit covid akibat main rumah ditangerang bersaudara kakak beradik usia terjangkit covid pulang bermain diluar rumah,1
219874,2-Oct-17,pertanda alam kera putih turun gunung agung,pertanda alam kera putih turun gunung agung,219874.jpg,pertanda alam kera putih turun gunung agung pertanda alam kera putih turun gunung agung,0
222802,22-Mar-20,pasar wameo karya nugraha tutup minggu,assalamu alaikum … info pedagang pasar wameo karya nugraha hasil rapat siang pasar wameo wali kota bau bau pekan senin pasar wameo nugraha tutup minggu menghindari kerumunan orang pasar bersihkan,222802.jpg,pasar wameo karya nugraha tutup minggu assalamu alaikum … info pedagang pasar wameo karya nugraha hasil rapat siang pasar wameo wali kota bau bau pekan senin pasar wameo nugraha tutup minggu menghindari kerumunan orang pasar bersihkan,1
226020,25-Sep-18,klarifikasi kpk terkait foto setya novanto baju tahanan,sengaja wib rest area kilometer tol purbaleunyi arah jakarta rombongan investigasi gabungnya wartawan indonesia gwi orang pengawalan mantan ketua dprri setya novanto setnov terpidana penjara,226020.jpg,klarifikasi kpk terkait foto setya novanto baju tahanan sengaja wib rest area kilometer tol purbaleunyi arah jakarta rombongan investigasi gabungnya wartawan indonesia gwi orang pengawalan mantan ketua dprri setya novanto setnov terpidana penjara,0
232887,25-Apr-19,erdogan akui kemenangan jokowi,artikel laman daring aljazeraonline berjudul “ info turki erdogan akui kemenangan jokowi ” memberitakan penolakan recep tayyip erdogan presiden turki kemenangan calon presiden nomor urut joko widodo pasca kemenangan jokowi berdasarkan hasil hitung cepat lembaga survei,232887.jpg,erdogan akui kemenangan jokowi artikel laman daring aljazeraonline berjudul “ info turki erdogan akui kemenangan jokowi ” memberitakan penolakan recep tayyip erdogan presiden turki kemenangan calon presiden nomor urut joko widodo pasca kemenangan jokowi berdasarkan hasil hitung cepat lembaga survei,1
